,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
651,0.1,0.56,-2.21,32.94,10.81,20.88,-8.27,6.61,0.65,-0.13,0.63,0.4,0.64,531900,26142,T
652,0.1,0.56,-2.21,32.94,10.81,20.88,-8.27,10.18,2.37,-0.13,0.63,0.4,0.64,531939,26181,T
653,0.1,0.56,-2.21,32.94,10.81,20.88,-9.04,8.26,2.45,-0.13,0.63,0.4,0.64,531978,26220,T
654,0.16,0.72,-1.87,32.94,10.81,20.88,-9.04,8.26,2.45,-0.13,0.63,0.4,0.64,532019,26261,T
655,-1.39,-0.2,-0.96,32.94,10.81,20.88,-9.04,8.26,2.45,-0.13,0.63,0.4,0.64,532059,26301,T
656,-1.39,-0.2,-0.96,32.94,10.81,20.88,-9.31,6.61,0.15,-0.13,0.63,0.4,0.64,532099,26341,T
657,-1.39,-0.2,-0.96,32.94,10.81,20.88,-7.63,1.33,1.49,-0.13,0.63,0.4,0.64,532139,26381,T
658,-1.39,-0.2,-0.96,32.94,10.81,20.88,-12.99,-1.82,0.65,-0.13,0.63,0.4,0.64,532178,26420,T
659,-0.33,0.19,1.11,32.94,10.81,20.88,-12.99,-1.82,0.65,-0.13,0.63,0.4,0.64,532220,26462,T
660,-0.08,-0.47,0.22,32.94,10.81,20.88,-12.99,-1.82,0.65,-0.13,0.63,0.4,0.64,532260,26502,T
661,-0.08,-0.47,0.22,32.94,10.81,20.88,-9.2,2.52,0.34,-0.13,0.63,0.4,0.64,532302,26544,T
662,-0.08,-0.47,0.22,32.94,10.81,20.88,-9.04,2.17,1.07,-0.13,0.63,0.4,0.64,532341,26583,T
663,-0.08,-0.47,0.22,32.94,10.81,20.88,-9.16,2.55,0.92,-0.13,0.63,0.4,0.64,532381,26623,T
664,-0.08,-0.47,0.22,29.69,9.88,27.88,-9.16,2.55,0.92,-0.13,0.63,0.4,0.64,532419,26661,T
665,-0.08,-0.47,0.22,29.69,9.88,27.88,-9.39,2.25,1.11,-0.13,0.63,0.4,0.64,532459,26701,T
666,0.01,0,0,29.69,9.88,27.88,-9.39,2.25,1.11,-0.13,0.63,0.4,0.64,532498,26740,T
667,0.01,0,0,29.69,9.88,27.88,-9.35,2.32,1.3,-0.13,0.63,0.4,0.64,532537,26779,T
668,0.01,0,0,29.69,9.88,27.88,-9.31,2.48,1.38,-0.13,0.63,0.4,0.64,532575,26817,T
669,-0.03,-0.03,0.06,29.69,9.88,27.88,-9.31,2.48,1.38,-0.13,0.63,0.4,0.64,532615,26857,T
670,-0.03,-0.03,0.03,29.69,9.88,27.88,-9.31,2.48,1.38,-0.13,0.63,0.4,0.64,532655,26897,T
671,-0.03,-0.03,0.03,29.69,9.88,27.88,-9.27,2.48,1.45,-0.13,0.63,0.4,0.64,532694,26936,T
672,-0.03,-0.03,0.03,29.69,9.88,27.88,-9.31,2.4,1.38,-0.13,0.63,0.4,0.64,532733,26975,T
673,-0.03,-0.03,0.03,29.69,9.88,27.88,-9.31,2.52,1.49,-0.13,0.63,0.4,0.64,532771,27013,T
674,-0.04,0.01,0.11,29.69,9.88,27.88,-9.31,2.52,1.49,-0.13,0.63,0.4,0.64,532810,27052,T
675,-0.04,0.01,0.11,29.69,9.88,27.88,-9.46,2.44,1.38,-0.13,0.63,0.4,0.64,532849,27091,T
676,-0.04,0.01,0.11,29.69,9.88,27.88,-9.62,2.63,1.3,-0.13,0.63,0.4,0.64,532888,27130,T
677,-0.04,0.01,0.11,29.69,9.88,27.88,-9.69,2.59,1.38,-0.13,0.63,0.4,0.64,532926,27168,T
678,0.05,-0.28,2.05,29.69,9.88,27.88,-9.69,2.59,1.38,-0.13,0.63,0.4,0.64,532966,27208,T
679,0.18,0.58,4.07,29.69,9.88,27.88,-9.69,2.59,1.38,-0.13,0.63,0.4,0.64,533005,27247,T
680,0.18,0.58,4.07,29.69,9.88,27.88,-14.86,5.85,2.3,-0.13,0.63,0.4,0.64,533043,27285,T
681,0.18,0.58,4.07,29.69,9.88,27.88,-12.45,5.2,1.57,-0.13,0.63,0.4,0.64,533084,27326,T
682,0.18,0.58,4.07,29.69,9.88,27.88,-4.25,5.04,0.27,-0.13,0.63,0.4,0.64,533121,27363,T
683,-0.51,0.26,-0.53,29.69,9.88,27.88,-4.25,5.04,0.27,-0.13,0.63,0.4,0.64,533159,27401,T
684,-0.51,0.26,-0.53,29.69,9.88,27.88,-3.56,2.52,0.53,-0.13,0.63,0.4,0.64,533198,27440,T
685,-0.51,0.26,-0.53,29.69,9.88,27.88,-3.56,1.9,0.84,-0.13,0.63,0.4,0.64,533239,27481,T
686,-0.51,0.26,-0.53,29.69,9.88,27.88,-3.91,1.79,0.3,-0.13,0.63,0.4,0.64,533277,27519,T
687,0.57,0.18,-2.26,29.69,9.88,27.88,-3.91,1.79,0.3,-0.13,0.63,0.4,0.64,533317,27559,T
688,0.57,0.18,-2.26,29.69,9.88,27.88,-5.06,7.04,1.11,-0.13,0.63,0.4,0.64,533356,27598,T
689,0.57,0.18,-2.26,29.69,9.88,27.88,-7.05,8.61,0.88,-0.13,0.63,0.4,0.64,533397,27639,T
690,0.57,0.18,-2.26,29.69,9.88,27.88,-5.94,12.66,-0.31,-0.13,0.63,0.4,0.64,533436,27678,T
691,0.57,0.18,-2.26,29.69,9.88,27.88,-5.9,11.02,-0.85,-0.13,0.63,0.4,0.64,533475,27717,T
692,1.46,-2.07,-1.74,29.69,9.88,27.88,-5.9,11.02,-0.85,-0.13,0.63,0.4,0.64,533517,27759,T
693,-0.26,0.43,0.39,29.69,9.88,27.88,-5.9,11.02,-0.85,-0.13,0.63,0.4,0.64,533558,27800,T
694,-0.26,0.43,0.39,29.69,9.88,27.88,-8.43,4.01,3.64,-0.13,0.63,0.4,0.64,533598,27840,T
695,-0.26,0.43,0.39,29.69,9.88,27.88,-9.73,3.13,0.23,-0.13,0.63,0.4,0.64,533637,27879,T
696,-0.26,0.43,0.39,29.69,9.88,27.88,-9,3.16,1.57,-0.13,0.63,0.4,0.64,533675,27917,T
697,-0.08,0.07,-0.17,29.69,9.88,27.88,-9,3.16,1.57,-0.13,0.63,0.4,0.64,533714,27956,T
698,0.04,0.02,0.04,29.69,9.88,27.88,-9,3.16,1.57,-0.13,0.63,0.4,0.64,533754,27996,T
699,0.04,0.02,0.04,29.69,9.88,27.88,-9.46,2.93,1.38,-0.13,0.63,0.4,0.64,533792,28034,T
700,0.04,0.02,0.04,29.69,9.88,27.88,-8.96,2.86,1.22,-0.13,0.63,0.4,0.64,533832,28074,T
701,0.04,0.02,0.04,29.69,9.88,27.88,-9.23,2.97,1.38,-0.13,0.63,0.4,0.64,533869,28111,T
702,-0.02,0.01,0.01,29.69,9.88,27.88,-9.23,2.97,1.38,-0.13,0.63,0.4,0.64,533908,28150,T
703,-0.02,0.01,0.01,29.69,9.88,27.88,-9.39,2.82,1.03,-0.13,0.63,0.4,0.64,533947,28189,T
704,-0.02,0.01,0.01,29.69,9.88,27.88,-9.08,3.09,1.57,-0.13,0.63,0.4,0.64,533988,28230,T
705,-0.02,0.01,0.01,29.69,9.88,27.88,-9.12,2.93,1.34,-0.13,0.63,0.4,0.64,534025,28267,T
706,-0.01,-0.03,0.06,29.69,9.88,27.88,-9.12,2.93,1.34,-0.13,0.63,0.4,0.64,534065,28307,T
707,-0.01,-0.03,0.06,29.69,9.88,27.88,-9.16,3.05,1.38,-0.13,0.63,0.4,0.64,534105,28347,T
708,-0.01,-0.03,0.06,29.69,9.88,27.88,-9.2,3.01,1.38,-0.13,0.63,0.4,0.64,534145,28387,T
709,-0.01,-0.03,0.06,29.69,9.88,27.88,-9.2,3.01,1.38,-0.13,0.63,0.4,0.64,534184,28426,T
710,-0.01,-0.03,0.06,29.69,9.88,27.88,-9.16,3.05,1.45,-0.13,0.63,0.4,0.64,534222,28464,T
711,0.03,0,-0.03,29.69,9.88,27.88,-9.16,3.05,1.45,-0.13,0.63,0.4,0.64,534262,28504,T
712,0.03,0,-0.03,29.69,9.88,27.88,-9.12,3.01,1.45,-0.13,0.63,0.4,0.64,534301,28543,T
713,0.02,0.01,-0.03,29.69,9.88,27.88,-9.12,3.01,1.45,-0.13,0.63,0.4,0.64,534340,28582,T
714,0.02,0.01,-0.03,29.69,9.88,27.88,-9.2,2.97,1.38,-0.13,0.63,0.4,0.64,534377,28619,T
715,0,0.01,0.02,29.69,9.88,27.88,-9.2,2.97,1.38,-0.13,0.63,0.4,0.64,534416,28658,T
716,0,0.01,0.02,29.69,9.88,27.88,-9.12,3.01,1.45,-0.13,0.63,0.4,0.64,534457,28699,T
717,0.02,0,-0.03,29.69,9.88,27.88,-9.12,3.01,1.45,-0.13,0.63,0.4,0.64,534496,28738,T
718,0.02,0,-0.03,29.69,9.88,27.88,-9.16,3.01,1.41,-0.13,0.63,0.4,0.64,534536,28778,T
719,0.02,0,-0.03,29.69,9.88,27.88,-9.16,3.01,1.41,-0.13,0.63,0.4,0.64,534573,28815,T
720,-0.01,0,-0.02,29.69,9.88,27.88,-9.16,3.01,1.41,-0.13,0.63,0.4,0.64,534614,28856,T
721,0,0,-0.03,29.69,9.88,27.88,-9.16,3.01,1.41,-0.13,0.63,0.4,0.64,534652,28894,T
722,0,0,-0.03,29.69,9.88,27.88,-8.89,3.01,1.41,-0.13,0.63,0.4,0.64,534691,28933,T
723,0,0,-0.03,29.69,9.88,27.88,-9.43,2.93,1.41,-0.13,0.63,0.4,0.64,534729,28971,T
724,0,0,-0.03,27.81,19.81,12.5,-9.43,2.93,1.41,-0.13,0.63,0.4,0.64,534768,29010,T
725,-0.01,0.02,-0.02,27.81,19.81,12.5,-9.43,2.93,1.41,-0.13,0.63,0.4,0.64,534808,29050,T
726,0,0.01,-0.04,27.81,19.81,12.5,-9.43,2.93,1.41,-0.13,0.63,0.4,0.64,534848,29090,T
727,0,0.01,-0.04,27.81,19.81,12.5,-9.16,3.01,1.45,-0.13,0.63,0.4,0.64,534888,29130,T
728,0,0.01,-0.04,27.81,19.81,12.5,-9.2,2.9,1.45,-0.13,0.63,0.4,0.64,534926,29168,T
729,0.01,0,-0.03,27.81,19.81,12.5,-9.2,2.9,1.45,-0.13,0.63,0.4,0.64,534966,29208,T
730,0,0.01,-0.02,27.81,19.81,12.5,-9.2,2.9,1.45,-0.13,0.63,0.4,0.64,535006,29248,T
731,0,0.01,-0.02,27.81,19.81,12.5,-9.16,2.9,1.41,-0.13,0.63,0.4,0.64,535046,29288,T
732,0,0.01,-0.02,27.81,19.81,12.5,-9.23,2.93,1.38,-0.13,0.63,0.4,0.64,535087,29329,T
733,0,0.01,-0.02,27.81,19.81,12.5,-9.2,2.9,1.41,-0.13,0.63,0.4,0.64,535124,29366,T
734,-0.02,-0.01,-0.01,27.81,19.81,12.5,-9.2,2.9,1.41,-0.13,0.63,0.4,0.64,535164,29406,T
735,-0.02,-0.01,-0.01,27.81,19.81,12.5,-9.27,2.9,1.38,-0.13,0.63,0.4,0.64,535206,29448,T
736,0.04,-0.04,0,27.81,19.81,12.5,-9.27,2.9,1.38,-0.13,0.63,0.4,0.64,535247,29489,T
737,0.04,-0.04,0,27.81,19.81,12.5,-9.16,2.93,1.45,-0.13,0.63,0.4,0.64,535287,29529,T
738,0.04,-0.04,0,27.81,19.81,12.5,-9.12,2.9,1.45,-0.13,0.63,0.4,0.64,535325,29567,T
739,-0.01,0.01,0.01,27.81,19.81,12.5,-9.12,2.9,1.45,-0.13,0.63,0.4,0.64,535367,29609,T
740,-0.01,0,-0.04,27.81,19.81,12.5,-9.12,2.9,1.45,-0.13,0.63,0.4,0.64,535406,29648,T
741,-0.01,0,-0.04,27.81,19.81,12.5,-9.23,2.97,1.41,-0.13,0.63,0.4,0.64,535446,29688,T
742,-0.01,0,-0.04,27.81,19.81,12.5,-9.16,2.9,1.49,-0.13,0.63,0.4,0.64,535487,29729,T
743,-0.01,0,-0.04,27.81,19.81,12.5,-9.23,2.9,1.53,-0.13,0.63,0.4,0.64,535526,29768,T
744,0,-0.02,-0.02,27.81,19.81,12.5,-9.23,2.9,1.53,-0.13,0.63,0.4,0.64,535566,29808,T
745,0.01,0.02,-0.01,27.81,19.81,12.5,-9.23,2.9,1.53,-0.13,0.63,0.4,0.64,535607,29849,T
746,0.01,0.02,-0.01,27.81,19.81,12.5,-9.2,2.86,1.49,-0.13,0.63,0.4,0.64,535648,29890,T
747,0.01,0.02,-0.01,27.81,19.81,12.5,-9.16,2.82,1.57,-0.13,0.63,0.4,0.64,535688,29930,T
748,0.01,0.02,-0.01,27.81,19.81,12.5,-9.16,2.82,1.53,-0.13,0.63,0.4,0.64,535726,29968,T
749,0.02,-0.01,-0.06,27.81,19.81,12.5,-9.16,2.82,1.53,-0.13,0.63,0.4,0.64,535766,30008,T
750,0.02,-0.01,-0.06,27.81,19.81,12.5,-9.23,2.78,1.49,-0.13,0.63,0.4,0.64,535806,30048,T
751,-0.03,0,-0.03,27.81,19.81,12.5,-9.23,2.78,1.49,-0.13,0.63,0.4,0.64,535847,30089,T
752,-0.03,0,-0.03,27.81,19.81,12.5,-9.23,2.74,1.53,-0.13,0.63,0.4,0.64,535887,30129,T
753,-0.03,0,-0.03,27.81,19.81,12.5,-9.23,2.71,1.53,-0.13,0.63,0.4,0.64,535926,30168,T
754,0.01,-0.03,-0.02,27.81,19.81,12.5,-9.23,2.71,1.53,-0.13,0.63,0.4,0.64,535967,30209,T
755,0.03,-0.03,-0.01,27.81,19.81,12.5,-9.23,2.71,1.53,-0.13,0.63,0.4,0.64,536007,30249,T
756,0.03,-0.03,-0.01,27.81,19.81,12.5,-9.27,2.74,1.53,-0.13,0.63,0.4,0.64,536047,30289,T
757,0.03,-0.03,-0.01,27.81,19.81,12.5,-9.23,2.78,1.57,-0.13,0.63,0.4,0.64,536089,30331,T
758,0.03,-0.03,-0.01,27.81,19.81,12.5,-9.46,3.05,1.91,-0.13,0.63,0.4,0.64,536127,30369,T
759,0.01,0.28,-0.17,27.81,19.81,12.5,-9.46,3.05,1.91,-0.13,0.63,0.4,0.64,536168,30410,T
760,0.01,0.28,-0.17,27.81,19.81,12.5,-11.26,2.82,2.11,-0.13,0.63,0.4,0.64,536209,30451,T
761,7.71,-3.75,-2.65,27.81,19.81,12.5,-11.26,2.82,2.11,-0.13,0.63,0.4,0.64,536249,30491,T
762,7.71,-3.75,-2.65,27.81,19.81,12.5,-7.01,9.29,0.27,-0.13,0.63,0.4,0.64,536289,30531,T
763,7.71,-3.75,-2.65,27.81,19.81,12.5,-0.31,7.34,-0.12,-0.13,0.63,0.4,0.64,536328,30570,T
764,5.75,-1.16,0.99,27.81,19.81,12.5,-0.31,7.34,-0.12,-0.13,0.63,0.4,0.64,536369,30611,T
765,2.88,-2.02,-0.4,27.81,19.81,12.5,-0.31,7.34,-0.12,-0.13,0.63,0.4,0.64,536409,30651,T
766,2.88,-2.02,-0.4,27.81,19.81,12.5,-7.09,-0.17,-2.19,-0.13,0.63,0.4,0.64,536449,30691,T
767,2.88,-2.02,-0.4,27.81,19.81,12.5,-7.7,1.33,0.38,-0.13,0.63,0.4,0.64,536489,30731,T
768,2.88,-2.02,-0.4,27.81,19.81,12.5,-7.39,2.82,3.21,-0.13,0.63,0.4,0.64,536528,30770,T
769,2.88,-2.02,-0.4,27.81,19.81,12.5,-7.39,2.82,3.21,0.45,0.44,-0.31,0.71,536568,30810,T
770,3.55,-0.09,-1.3,27.81,19.81,12.5,-7.39,2.82,3.21,0.45,0.44,-0.31,0.71,536608,30850,T
771,3.55,-0.09,-1.3,27.81,19.81,12.5,-6.93,9.18,5.13,0.45,0.44,-0.31,0.71,536649,30891,T
772,3.55,-0.09,-1.3,27.81,19.81,12.5,-1.72,6.69,2.14,0.45,0.44,-0.31,0.71,536689,30931,T
773,3.55,-0.09,-1.3,27.81,19.81,12.5,-20.3,14.23,1.14,0.45,0.44,-0.31,0.71,536727,30969,T
774,-0.38,0.31,-0.94,27.81,19.81,12.5,-20.3,14.23,1.14,0.45,0.44,-0.31,0.71,536769,31011,T
775,-0.38,0.31,-0.94,27.81,19.81,12.5,-7.01,3.05,-1.38,0.45,0.44,-0.31,0.71,536811,31053,T
776,-0.08,0.12,-0.15,27.81,19.81,12.5,-7.01,3.05,-1.38,0.45,0.44,-0.31,0.71,536851,31093,T
777,-0.08,0.12,-0.15,27.81,19.81,12.5,-9,3.16,1.26,0.45,0.44,-0.31,0.71,536891,31133,T
778,-0.08,0.12,-0.15,27.81,19.81,12.5,-9.39,3.05,1.3,0.45,0.44,-0.31,0.71,536933,31175,T
779,-0.08,0.12,-0.15,27.81,19.81,12.5,-9.5,3.2,0.99,0.45,0.44,-0.31,0.71,536971,31213,T
780,0.01,-0.06,0.13,27.81,19.81,12.5,-9.5,3.2,0.99,0.45,0.44,-0.31,0.71,537011,31253,T
781,0.01,-0.06,0.13,27.81,19.81,12.5,-9.04,3.2,1.41,0.45,0.44,-0.31,0.71,537051,31293,T
782,0.14,-0.02,-0.03,27.81,19.81,12.5,-9.04,3.2,1.41,0.45,0.44,-0.31,0.71,537090,31332,T
783,0.14,-0.02,-0.03,27.81,19.81,12.5,-9.16,3.16,1.26,0.45,0.44,-0.31,0.71,537129,31371,T
784,0.14,-0.02,-0.03,14,-2.38,-19.13,-9.16,3.16,1.26,0.45,0.44,-0.31,0.71,537168,31410,T
785,0.14,-0.02,-0.03,14,-2.38,-19.13,-9.2,3.09,1.3,0.45,0.44,-0.31,0.71,537208,31450,T
786,0.14,-0.02,-0.03,14,-2.38,-19.13,-9.04,3.16,1.3,0.45,0.44,-0.31,0.71,537249,31491,T
787,0.14,-0.02,-0.03,14,-2.38,-19.13,-9.04,3.16,1.45,0.45,0.44,-0.31,0.71,537289,31531,T
788,0.14,-0.02,-0.03,14,-2.38,-19.13,-9.2,3.16,1.38,0.45,0.44,-0.31,0.71,537329,31571,T
789,0.14,-0.02,-0.03,13.63,-0.69,-18,-9.2,3.16,1.38,0.45,0.44,-0.31,0.71,537369,31611,T
790,-0.09,0.07,0,13.63,-0.69,-18,-9.2,3.16,1.38,0.45,0.44,-0.31,0.71,537409,31651,T
791,-0.09,0.07,0,13.63,-0.69,-18,-10.8,2.86,0.04,0.45,0.44,-0.31,0.71,537450,31692,T
792,-0.09,0.07,0,13.63,-0.69,-18,-12.07,2.97,2.03,0.45,0.44,-0.31,0.71,537490,31732,T
793,-0.09,0.07,0,13.63,-0.69,-18,-13.6,5.35,0.8,0.45,0.44,-0.31,0.71,537531,31773,T
794,-0.09,0.07,0,11.25,-7.63,-21.06,-13.6,5.35,0.8,0.45,0.44,-0.31,0.71,537571,31813,T
795,5.61,-2.42,1.21,11.25,-7.63,-21.06,-13.6,5.35,0.8,0.45,0.44,-0.31,0.71,537613,31855,T
796,5.61,-2.42,1.21,11.25,-7.63,-21.06,-8.35,4.51,2.6,0.45,0.44,-0.31,0.71,537655,31897,T
797,5.61,-2.42,1.21,11.25,-7.63,-21.06,-6.51,1.79,-1.88,0.45,0.44,-0.31,0.71,537694,31936,T
798,5.61,-2.42,1.21,11.25,-7.63,-21.06,-5.06,2.93,1.68,0.45,0.44,-0.31,0.71,537735,31977,T
799,5.61,-2.42,1.21,11.25,-7.63,-21.06,-7.13,2.63,1.84,0.45,0.44,-0.31,0.71,537774,32016,T
800,1.25,-1.35,-2.38,11.25,-7.63,-21.06,-7.13,2.63,1.84,0.45,0.44,-0.31,0.71,537815,32057,T
801,1.17,-0.58,-2.39,11.25,-7.63,-21.06,-7.13,2.63,1.84,0.45,0.44,-0.31,0.71,537856,32098,T
802,1.17,-0.58,-2.39,11.25,-7.63,-21.06,-5.67,4.7,-0.16,0.45,0.44,-0.31,0.71,537895,32137,T
803,1.17,-0.58,-2.39,11.25,-7.63,-21.06,-7.16,12.7,0.04,0.45,0.44,-0.31,0.71,537937,32179,T
804,1.17,-0.58,-2.39,11.25,-7.63,-21.06,-5.48,16.27,1.45,0.45,0.44,-0.31,0.71,537976,32218,T
805,-0.17,0.21,-1.59,11.25,-7.63,-21.06,-5.48,16.27,1.45,0.45,0.44,-0.31,0.71,538018,32260,T
806,-0.17,0.21,-1.59,11.25,-7.63,-21.06,-8.12,14.35,-4.06,0.45,0.44,-0.31,0.71,538059,32301,T
807,-2.13,-1.04,0.34,11.25,-7.63,-21.06,-8.12,14.35,-4.06,0.45,0.44,-0.31,0.71,538100,32342,T
808,-2.13,-1.04,0.34,11.25,-7.63,-21.06,-10.69,3.74,-0.81,0.45,0.44,-0.31,0.71,538141,32383,T
809,-2.13,-1.04,0.34,11.25,-7.63,-21.06,-9.2,3.63,6.51,0.45,0.44,-0.31,0.71,538184,32426,T
810,-2.13,-1.04,0.34,11.25,-7.63,-21.06,-9.46,2.86,1.07,0.45,0.44,-0.31,0.71,538223,32465,T
811,-0.02,0.11,-0.06,11.25,-7.63,-21.06,-9.46,2.86,1.07,0.45,0.44,-0.31,0.71,538264,32506,T
812,-0.02,0.11,-0.06,11.25,-7.63,-21.06,-8.7,2.74,1.57,0.45,0.44,-0.31,0.71,538306,32548,T
813,-0.06,-0.07,0.1,11.25,-7.63,-21.06,-8.7,2.74,1.57,0.45,0.44,-0.31,0.71,538347,32589,T
814,-0.06,-0.07,0.1,11.25,-7.63,-21.06,-9.04,2.71,1.14,0.45,0.44,-0.31,0.71,538387,32629,T
815,-0.06,-0.07,0.1,11.25,-7.63,-21.06,-9.23,2.86,1.26,0.45,0.44,-0.31,0.71,538426,32668,T
816,0,-0.01,0.2,11.25,-7.63,-21.06,-9.23,2.86,1.26,0.45,0.44,-0.31,0.71,538467,32709,T
817,-0.04,-0.06,0.2,11.25,-7.63,-21.06,-9.23,2.86,1.26,0.45,0.44,-0.31,0.71,538507,32749,T
818,-0.04,-0.06,0.2,11.25,-7.63,-21.06,-9.23,3.2,1.11,0.45,0.44,-0.31,0.71,538547,32789,T
819,-0.04,-0.06,0.2,11.25,-7.63,-21.06,-9.08,3.16,1.91,0.45,0.44,-0.31,0.71,538589,32831,T
820,-0.04,-0.06,0.2,11.25,-7.63,-21.06,-9.16,3.2,1.18,0.45,0.44,-0.31,0.71,538628,32870,T
821,-0.04,-0.06,0.2,9.38,-23.56,-3.63,-9.16,3.2,1.18,0.45,0.44,-0.31,0.71,538668,32910,T
822,-0.05,0.01,0.18,9.38,-23.56,-3.63,-9.16,3.2,1.18,0.45,0.44,-0.31,0.71,538706,32948,T
823,-0.05,0.01,0.18,9.38,-23.56,-3.63,-9.35,3.32,1.22,0.45,0.44,-0.31,0.71,538747,32989,T
824,-0.05,0.01,0.18,9.38,-23.56,-3.63,-9.39,3.55,1.3,0.45,0.44,-0.31,0.71,538786,33028,T
825,-0.05,0.01,0.18,9.38,-23.56,-3.63,-10.3,3.55,0.76,0.45,0.44,-0.31,0.71,538825,33067,T
826,0.08,-0.89,1.88,9.38,-23.56,-3.63,-10.3,3.55,0.76,0.45,0.44,-0.31,0.71,538865,33107,T
827,-0.67,0.51,4.28,9.38,-23.56,-3.63,-10.3,3.55,0.76,0.45,0.44,-0.31,0.71,538906,33148,T
828,-0.27,0.19,1.01,9.38,-23.56,-3.63,-10.3,3.55,0.76,0.45,0.44,-0.31,0.71,538946,33188,T
829,-0.27,0.19,1.01,9.38,-23.56,-3.63,-8.5,7.27,1.3,0.45,0.44,-0.31,0.71,538986,33228,T
830,-0.27,0.19,1.01,9.38,-23.56,-3.63,-8.89,5.04,4.17,0.45,0.44,-0.31,0.71,539025,33267,T
831,-0.33,-0.25,1.48,9.38,-23.56,-3.63,-8.89,5.04,4.17,0.45,0.44,-0.31,0.71,539065,33307,T
832,0.91,-0.16,0.35,9.38,-23.56,-3.63,-8.89,5.04,4.17,0.45,0.44,-0.31,0.71,539105,33347,T
833,0.91,-0.16,0.35,9.38,-23.56,-3.63,-6.21,0.06,2.98,0.45,0.44,-0.31,0.71,539145,33387,T
834,0.91,-0.16,0.35,9.38,-23.56,-3.63,-6.28,-0.32,2.37,0.45,0.44,-0.31,0.71,539186,33428,T
835,0.91,-0.16,0.35,9.38,-23.56,-3.63,-7.05,1.52,2.14,0.45,0.44,-0.31,0.71,539224,33466,T
836,-0.05,0.23,-2.64,9.38,-23.56,-3.63,-7.05,1.52,2.14,0.45,0.44,-0.31,0.71,539264,33506,T
837,-0.05,0.23,-2.64,9.38,-23.56,-3.63,-7.05,4.35,1.18,0.45,0.44,-0.31,0.71,539304,33546,T
838,0.56,0.63,-1.91,9.38,-23.56,-3.63,-7.05,4.35,1.18,0.45,0.44,-0.31,0.71,539345,33587,T
839,0.56,0.63,-1.91,9.38,-23.56,-3.63,-10.69,11.17,1.49,0.45,0.44,-0.31,0.71,539385,33627,T
840,0.56,0.63,-1.91,9.38,-23.56,-3.63,-13.64,12.09,2.83,0.45,0.44,-0.31,0.71,539424,33666,T
841,0.06,-0.05,-3.37,9.38,-23.56,-3.63,-13.64,12.09,2.83,0.45,0.44,-0.31,0.71,539465,33707,T
842,0.04,0.57,-1.01,9.38,-23.56,-3.63,-13.64,12.09,2.83,0.45,0.44,-0.31,0.71,539506,33748,T
843,0.04,0.57,-1.01,9.38,-23.56,-3.63,-8.04,-0.51,2.71,0.45,0.44,-0.31,0.71,539546,33788,T
844,0.04,0.57,-1.01,9.38,-23.56,-3.63,-8.93,4.81,3.79,0.45,0.44,-0.31,0.71,539587,33829,T
845,0.04,0.57,-1.01,9.38,-23.56,-3.63,-11.88,3.05,-0.54,0.45,0.44,-0.31,0.71,539625,33867,T
846,0.04,0.57,-1.01,18.81,-12.56,-10.31,-11.88,3.05,-0.54,0.45,0.44,-0.31,0.71,539666,33908,T
847,0.49,-0.27,0.32,18.81,-12.56,-10.31,-11.88,3.05,-0.54,0.45,0.44,-0.31,0.71,539708,33950,T
848,0.49,-0.27,0.32,18.81,-12.56,-10.31,-10,3.05,2.22,0.45,0.44,-0.31,0.71,539750,33992,T
849,0.49,-0.27,0.32,18.81,-12.56,-10.31,-9.27,2.93,1.22,0.45,0.44,-0.31,0.71,539791,34033,T
850,0.49,-0.27,0.32,18.81,-12.56,-10.31,-9.31,2.86,1.22,0.45,0.44,-0.31,0.71,539831,34073,T
851,0.49,-0.27,0.32,18.81,-12.56,-10.31,-9.16,2.78,1.38,0.45,0.44,-0.31,0.71,539871,34113,T
852,-0.1,0.05,-0.14,18.81,-12.56,-10.31,-9.16,2.78,1.38,0.45,0.44,-0.31,0.71,539912,34154,T
853,0.1,-0.02,-0.09,18.81,-12.56,-10.31,-9.16,2.78,1.38,0.45,0.44,-0.31,0.71,539953,34195,T
854,0.1,-0.02,-0.09,18.81,-12.56,-10.31,-9.04,2.78,1.41,0.45,0.44,-0.31,0.71,539996,34238,T
855,0.1,-0.02,-0.09,18.81,-12.56,-10.31,-9.31,2.74,1.45,0.45,0.44,-0.31,0.71,540037,34279,T
856,0.1,-0.02,-0.09,18.81,-12.56,-10.31,-9.12,2.86,1.26,0.45,0.44,-0.31,0.71,540077,34319,T
857,0.01,0,0.08,18.81,-12.56,-10.31,-9.12,2.86,1.26,0.45,0.44,-0.31,0.71,540118,34360,T
858,0.01,0,0.08,18.81,-12.56,-10.31,-9.27,2.71,1.18,0.45,0.44,-0.31,0.71,540158,34400,T
859,-0.04,-0.08,0.18,18.81,-12.56,-10.31,-9.27,2.71,1.18,0.45,0.44,-0.31,0.71,540198,34440,T
860,-0.04,-0.08,0.18,18.81,-12.56,-10.31,-9.81,2.74,1.14,0.45,0.44,-0.31,0.71,540238,34480,T
861,-0.04,-0.08,0.18,18.81,-12.56,-10.31,-10.77,2.52,0.53,0.45,0.44,-0.31,0.71,540279,34521,T
862,-0.04,-0.08,0.18,13.44,-14.94,-10.19,-10.77,2.52,0.53,0.45,0.44,-0.31,0.71,540319,34561,T
