,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.00,-0.04,0.01,17.81,23.37,33.63,-8.56,2.23,4.18,-0.21,0.49,0.51,0.67,2306961
1,-0.00,-0.04,0.01,17.81,25.25,34.38,-8.56,2.23,4.18,-0.21,0.49,0.51,0.67,2306977
2,-0.01,-0.01,0.00,17.81,25.25,34.38,-8.56,2.23,4.18,-0.21,0.49,0.51,0.67,2307002
3,-0.01,-0.01,0.00,17.81,25.25,34.38,-8.52,2.23,4.22,-0.21,0.49,0.51,0.67,2307021
4,-0.01,-0.01,0.00,17.81,25.25,34.38,-8.52,2.23,4.18,-0.21,0.49,0.51,0.67,2307038
5,0.00,0.00,0.00,17.81,25.25,34.38,-8.52,2.23,4.18,-0.21,0.49,0.51,0.67,2307059
6,0.00,0.00,0.00,17.81,25.25,34.38,-8.56,2.23,4.18,-0.21,0.49,0.51,0.67,2307078
7,-0.00,0.01,0.01,17.81,25.25,34.38,-8.56,2.23,4.18,-0.21,0.49,0.51,0.67,2307094
8,-0.00,0.01,0.01,17.81,25.25,34.38,-8.56,2.23,4.18,-0.21,0.49,0.51,0.67,2307109
9,-0.00,0.01,0.01,17.81,25.25,34.38,-8.56,2.23,4.14,-0.21,0.49,0.51,0.67,2307125
10,-0.00,-0.00,0.02,17.81,25.25,34.38,-8.56,2.23,4.14,-0.21,0.49,0.51,0.67,2307144
11,-0.00,-0.00,0.02,17.12,23.87,34.56,-8.56,2.23,4.14,-0.21,0.49,0.51,0.67,2307160
12,-0.01,-0.02,0.01,17.12,23.87,34.56,-8.56,2.23,4.14,-0.21,0.49,0.51,0.67,2307184
13,-0.01,-0.02,0.01,17.12,23.87,34.56,-8.56,2.23,4.14,-0.21,0.49,0.51,0.67,2307202
14,-0.01,-0.02,0.01,17.12,23.87,34.56,-8.52,2.27,4.22,-0.21,0.49,0.51,0.67,2307221
15,0.00,-0.01,0.00,17.12,23.87,34.56,-8.52,2.27,4.22,-0.21,0.49,0.51,0.67,2307237
16,0.00,-0.01,0.00,17.12,23.87,34.56,-8.52,2.27,4.22,-0.21,0.49,0.51,0.67,2307253
17,0.00,-0.01,0.00,17.12,23.87,34.56,-8.52,2.27,4.22,-0.21,0.49,0.51,0.67,2307266
18,0.00,-0.01,0.00,17.12,23.87,34.56,-8.56,2.27,4.18,-0.21,0.49,0.51,0.67,2307281
19,-0.00,-0.00,-0.00,17.12,23.87,34.56,-8.56,2.27,4.18,-0.21,0.49,0.51,0.67,2307294
20,-0.00,-0.00,-0.00,17.12,23.87,34.56,-8.52,2.23,4.18,-0.21,0.49,0.51,0.67,2307307
21,-0.00,0.00,0.01,17.12,23.87,34.56,-8.52,2.23,4.18,-0.21,0.49,0.51,0.67,2307326
