,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,-0.01,24.37,19.12,39.81,-8.56,2.15,4.07,-0.26,0.47,0.57,0.62,3493945
1,0.00,0.00,-0.01,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3493968
2,0.00,0.00,-0.01,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3493986
3,0.00,0.00,-0.01,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3494000
4,0.00,0.01,-0.01,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3494015
5,0.00,0.01,-0.01,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3494029
6,0.00,0.01,-0.01,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3494043
7,-0.00,0.01,-0.00,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3494059
8,-0.00,0.01,-0.00,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3494073
9,-0.00,0.01,-0.00,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3494087
10,-0.00,0.00,-0.01,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3495094
11,-0.00,0.00,-0.01,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3496023
12,0.00,-0.00,0.00,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3496045
13,0.00,-0.00,0.00,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3496068
14,-0.00,-0.00,0.00,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3496089
15,-0.00,-0.00,0.00,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3496107
16,0.00,0.00,-0.00,24.37,19.12,39.81,-8.60,2.15,4.07,-0.26,0.47,0.57,0.62,3496128
