,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.00,-0.00,0.01,17.56,22.12,31.44,-8.64,2.11,3.95,-0.21,0.50,0.49,0.68,3368746
1,0.00,-0.00,0.00,17.56,22.12,31.44,-8.64,2.11,3.95,-0.21,0.50,0.49,0.68,3368764
2,0.00,0.00,0.00,17.56,22.12,31.44,-8.64,2.11,3.95,-0.21,0.50,0.49,0.68,3368786
3,0.00,0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.95,-0.21,0.50,0.49,0.68,3368803
4,0.00,0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3368823
5,-0.01,0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3368851
6,-0.01,0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3368868
7,-0.01,0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3368893
8,-0.01,0.00,0.00,16.50,21.37,27.06,-8.64,2.07,3.99,-0.21,0.50,0.49,0.68,3368909
9,-0.00,-0.00,0.00,16.50,21.37,27.06,-8.64,2.07,3.99,-0.21,0.50,0.49,0.68,3368931
10,-0.00,-0.00,0.00,16.50,21.37,27.06,-8.64,2.07,3.99,-0.21,0.50,0.49,0.68,3368949
11,-0.00,-0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3368966
12,-0.00,0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3368980
13,-0.00,0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3368992
14,0.00,-0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369015
15,0.00,-0.00,0.00,16.50,21.37,27.06,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369031
16,0.00,-0.00,0.00,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369044
17,0.00,-0.00,0.00,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369057
18,-0.01,-0.00,0.00,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369070
19,-0.01,-0.00,0.00,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369085
20,-0.01,-0.00,0.00,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369234
21,0.00,0.00,0.01,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369261
22,0.00,0.00,0.01,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369290
23,-0.00,0.00,0.00,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369315
24,-0.00,0.00,0.00,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369331
25,-0.00,0.00,0.00,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369355
26,-0.00,-0.00,0.01,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369369
27,-0.00,-0.00,0.01,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369383
28,-0.00,-0.00,0.01,19.19,22.06,31.25,-8.60,2.11,3.99,-0.21,0.50,0.49,0.68,3369403
29,-0.00,-0.00,0.01,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369417
30,0.00,-0.00,0.01,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369432
31,0.00,-0.00,0.01,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369446
32,-0.01,-0.00,0.00,19.19,22.06,31.25,-8.64,2.11,3.99,-0.21,0.50,0.49,0.68,3369464
