,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.10,0.11,-0.10,25.94,18.44,39.25,-8.52,2.19,4.07,-0.33,0.42,0.67,0.51,3744759
1,0.02,0.12,-0.05,25.94,18.44,39.25,-8.52,2.19,4.07,-0.33,0.42,0.67,0.51,3744928
2,0.02,0.12,-0.05,25.94,18.44,39.25,-8.52,2.19,4.07,-0.33,0.43,0.67,0.52,3744950
3,0.02,0.12,-0.05,25.94,18.44,39.25,-8.60,2.27,4.07,-0.33,0.43,0.67,0.52,3744965
4,-0.01,-0.08,0.06,25.94,18.44,39.25,-8.60,2.27,4.07,-0.33,0.43,0.67,0.52,3744979
5,-0.01,-0.08,0.06,25.94,18.44,39.25,-8.52,2.19,4.11,-0.33,0.43,0.67,0.52,3744994
6,0.02,-0.12,0.10,25.94,18.44,39.25,-8.52,2.19,4.11,-0.33,0.43,0.67,0.52,3745014
7,0.02,-0.12,0.10,25.94,18.44,39.25,-8.52,2.19,4.11,-0.33,0.43,0.67,0.51,3745028
8,0.02,-0.12,0.10,24.19,19.19,36.50,-8.52,2.19,4.11,-0.33,0.43,0.67,0.51,3745042
9,0.02,-0.12,0.10,24.19,19.19,36.50,-8.52,2.04,4.07,-0.33,0.43,0.67,0.51,3745055
10,-0.12,-0.10,0.33,24.19,19.19,36.50,-8.52,2.04,4.07,-0.33,0.43,0.67,0.51,3745069
11,-0.12,-0.10,0.33,24.19,19.19,36.50,-8.52,2.04,4.07,-0.33,0.42,0.67,0.51,3745084
12,-0.12,-0.10,0.33,24.19,19.19,36.50,-8.02,2.27,4.45,-0.33,0.42,0.67,0.51,3745322
13,-0.12,-0.10,0.33,24.19,19.19,36.50,-7.87,2.88,4.72,-0.33,0.42,0.67,0.51,3745347
14,-0.12,-0.10,0.33,24.19,19.19,36.50,-8.45,2.11,4.07,-0.33,0.42,0.67,0.51,3745361
15,0.12,0.24,-0.10,24.19,19.19,36.50,-8.45,2.11,4.07,-0.33,0.42,0.67,0.51,3745376
16,0.12,0.24,-0.10,24.19,19.19,36.50,-8.45,2.11,4.07,-0.34,0.43,0.66,0.51,3745402
17,0.12,0.24,-0.10,24.19,19.19,36.50,-8.86,2.15,3.73,-0.34,0.43,0.66,0.51,3745427
18,-0.05,0.01,0.03,24.19,19.19,36.50,-8.86,2.15,3.73,-0.34,0.43,0.66,0.51,3745442
19,-0.05,0.01,0.03,24.19,19.19,36.50,-8.98,2.23,3.73,-0.34,0.43,0.66,0.51,3745469
20,-0.02,-0.14,0.11,24.19,19.19,36.50,-8.98,2.23,3.73,-0.34,0.43,0.66,0.51,3745501
21,-0.02,-0.14,0.11,24.19,19.19,36.50,-8.79,2.30,3.92,-0.34,0.43,0.66,0.51,3745515
22,-0.07,-0.17,0.07,24.19,19.19,36.50,-8.79,2.30,3.92,-0.34,0.43,0.66,0.51,3745545
23,-0.07,-0.17,0.07,24.19,19.19,36.50,-8.41,2.23,4.22,-0.34,0.43,0.66,0.51,3745560
24,-0.07,-0.17,0.07,24.19,19.19,36.50,-8.60,2.19,4.03,-0.34,0.43,0.66,0.51,3745574
25,0.01,-0.11,0.04,24.19,19.19,36.50,-8.60,2.19,4.03,-0.34,0.43,0.66,0.51,3745587
26,0.01,-0.11,0.04,24.19,19.19,36.50,-8.71,2.19,3.92,-0.34,0.43,0.66,0.51,3745608
27,0.01,-0.24,0.24,24.19,19.19,36.50,-8.71,2.19,3.92,-0.34,0.43,0.66,0.51,3745621
28,0.01,-0.24,0.24,24.19,19.19,36.50,-8.71,2.19,3.92,-0.33,0.42,0.67,0.51,3745754
29,0.01,-0.24,0.24,24.19,19.19,36.50,-7.52,2.73,5.07,-0.33,0.42,0.67,0.51,3745773
30,0.03,0.11,-0.06,24.19,19.19,36.50,-7.52,2.73,5.07,-0.33,0.42,0.67,0.51,3745789
31,0.03,0.11,-0.06,24.19,19.19,36.50,-8.14,2.27,4.61,-0.33,0.42,0.67,0.51,3745801
32,0.03,0.11,-0.06,24.19,19.19,36.50,-8.41,2.27,4.30,-0.33,0.42,0.67,0.51,3746070
33,0.07,0.31,-0.05,24.19,19.19,36.50,-8.41,2.27,4.30,-0.33,0.42,0.67,0.51,3746098
34,0.07,0.31,-0.05,24.19,19.19,36.50,-8.60,2.23,4.07,-0.33,0.42,0.67,0.51,3746113
35,-0.02,-0.07,0.06,24.19,19.19,36.50,-8.60,2.23,4.07,-0.33,0.42,0.67,0.51,3746129
36,-0.02,-0.07,0.06,24.19,19.19,36.50,-8.60,2.23,4.07,-0.33,0.43,0.67,0.51,3746148
37,-0.02,-0.07,0.06,24.19,19.19,36.50,-8.52,2.23,4.07,-0.33,0.43,0.67,0.51,3746165
38,0.00,-0.04,-0.01,24.19,19.19,36.50,-8.52,2.23,4.07,-0.33,0.43,0.67,0.51,3746179
39,0.00,-0.04,-0.01,24.44,19.06,38.00,-8.52,2.23,4.07,-0.33,0.43,0.67,0.51,3746249
40,0.00,-0.04,-0.01,24.44,19.06,38.00,-8.56,2.23,4.11,-0.33,0.43,0.67,0.51,3746278
41,0.00,-0.04,-0.01,24.44,19.06,38.00,-8.56,2.19,4.11,-0.33,0.43,0.67,0.51,3746303
42,0.00,-0.04,-0.01,24.44,19.06,38.00,-8.64,2.23,4.03,-0.33,0.43,0.67,0.51,3746326
43,0.21,0.09,-0.21,24.44,19.06,38.00,-8.64,2.23,4.03,-0.33,0.43,0.67,0.51,3746344
44,0.21,0.09,-0.21,24.44,19.06,38.00,-9.13,2.23,3.76,-0.33,0.43,0.67,0.51,3746372
45,0.17,0.13,-0.41,24.44,19.06,38.00,-9.13,2.23,3.76,-0.33,0.43,0.67,0.51,3746393
46,0.17,0.13,-0.41,24.44,19.06,38.00,-8.45,2.15,4.30,-0.33,0.43,0.67,0.51,3746413
47,-0.11,0.13,-0.31,24.44,19.06,38.00,-8.45,2.15,4.30,-0.33,0.43,0.67,0.51,3746428
48,-0.11,0.13,-0.31,24.44,19.06,38.00,-8.45,2.15,4.30,-0.34,0.43,0.65,0.53,3746443
49,-0.11,0.13,-0.31,24.44,19.06,38.00,-8.83,1.73,3.69,-0.34,0.43,0.65,0.53,3746460
50,0.14,-0.01,-0.25,24.44,19.06,38.00,-8.83,1.73,3.69,-0.34,0.43,0.65,0.53,3746477
51,0.14,-0.01,-0.25,24.44,19.06,38.00,-8.83,1.73,3.69,-0.34,0.43,0.64,0.53,3746493
52,0.14,-0.01,-0.25,24.44,19.06,38.00,-8.06,1.57,4.18,-0.34,0.43,0.64,0.53,3746513
53,0.16,0.00,-0.01,24.44,19.06,38.00,-8.06,1.57,4.18,-0.34,0.43,0.64,0.53,3746531
54,0.16,0.00,-0.01,24.44,19.06,38.00,-8.06,1.57,4.18,-0.34,0.43,0.64,0.54,3746545
55,0.16,0.00,-0.01,24.44,19.06,38.00,-8.48,1.69,3.95,-0.34,0.43,0.64,0.54,3746561
56,0.05,-0.12,0.03,24.44,19.06,38.00,-8.48,1.69,3.95,-0.34,0.43,0.64,0.54,3746579
57,0.05,-0.12,0.03,24.44,19.06,38.00,-8.48,1.69,3.95,-0.34,0.43,0.64,0.54,3746600
58,0.05,-0.12,0.03,24.44,19.06,38.00,-8.25,1.73,4.61,-0.34,0.43,0.64,0.54,3746616
59,-0.18,0.01,0.12,24.44,19.06,38.00,-8.25,1.73,4.61,-0.34,0.43,0.64,0.54,3746630
60,-0.18,0.01,0.12,22.81,20.50,33.31,-8.25,1.73,4.61,-0.34,0.43,0.64,0.54,3746651
61,-0.18,0.01,0.12,22.81,20.50,33.31,-8.94,1.80,3.95,-0.34,0.43,0.64,0.54,3746666
62,-0.13,-0.16,0.34,22.81,20.50,33.31,-8.94,1.80,3.95,-0.34,0.43,0.64,0.54,3746683
63,-0.13,-0.16,0.34,22.44,18.56,35.06,-8.94,1.80,3.95,-0.34,0.43,0.64,0.54,3746706
64,-0.13,-0.16,0.34,22.44,18.56,35.06,-9.02,2.11,3.95,-0.34,0.43,0.64,0.54,3746724
65,-0.10,0.02,0.22,22.44,18.56,35.06,-9.02,2.11,3.95,-0.34,0.43,0.64,0.54,3746741
66,-0.10,0.02,0.22,22.44,18.56,35.06,-9.02,2.23,4.03,-0.34,0.43,0.64,0.54,3746755
67,-0.10,0.02,0.22,22.44,18.56,35.06,-8.98,2.30,3.92,-0.34,0.43,0.64,0.54,3746771
68,-0.10,0.02,0.22,24.25,18.75,36.44,-8.98,2.30,3.92,-0.34,0.43,0.64,0.54,3746786
69,-0.10,0.02,0.22,24.25,18.75,36.44,-8.67,2.04,3.95,-0.34,0.43,0.64,0.54,3746806
70,0.01,-0.07,-0.07,24.25,18.75,36.44,-8.67,2.04,3.95,-0.34,0.43,0.64,0.54,3746825
71,0.01,-0.07,-0.07,24.25,18.75,36.44,-8.67,2.04,3.95,-0.33,0.43,0.66,0.53,3746845
72,0.01,-0.07,-0.07,24.25,18.75,36.44,-8.52,1.96,4.07,-0.33,0.43,0.66,0.53,3746864
73,0.01,-0.07,-0.07,24.25,18.75,36.44,-8.52,1.92,4.07,-0.33,0.43,0.66,0.53,3746878
74,-0.04,-0.11,0.03,24.25,18.75,36.44,-8.52,1.92,4.07,-0.33,0.43,0.66,0.53,3746894
75,-0.04,-0.11,0.03,24.25,18.75,36.44,-8.37,1.84,4.18,-0.33,0.43,0.66,0.53,3746910
76,-0.03,0.00,0.15,24.25,18.75,36.44,-8.37,1.84,4.18,-0.33,0.43,0.66,0.53,3746929
77,-0.03,0.00,0.15,24.25,18.75,36.44,-8.37,1.84,4.18,-0.33,0.42,0.66,0.53,3746952
78,-0.03,0.00,0.15,24.25,18.75,36.44,-8.90,2.07,3.99,-0.33,0.42,0.66,0.53,3746966
79,-0.11,-0.09,0.25,24.25,18.75,36.44,-8.90,2.07,3.99,-0.33,0.42,0.66,0.53,3746982
80,-0.11,-0.09,0.25,24.25,18.75,36.44,-8.90,2.07,3.99,-0.33,0.42,0.66,0.52,3747002
81,-0.11,-0.09,0.25,24.25,18.75,36.44,-8.52,2.07,4.22,-0.33,0.42,0.66,0.52,3747017
82,-0.06,-0.01,0.34,24.25,18.75,36.44,-8.52,2.07,4.22,-0.33,0.42,0.66,0.52,3747035
83,-0.06,-0.01,0.34,24.25,18.75,36.44,-8.52,2.07,4.22,-0.33,0.42,0.67,0.52,3747051
84,-0.06,-0.01,0.34,24.25,18.75,36.44,-8.60,2.19,4.18,-0.33,0.42,0.67,0.52,3747075
85,-0.03,0.11,0.55,24.25,18.75,36.44,-8.60,2.19,4.18,-0.33,0.42,0.67,0.52,3747090
86,-0.03,0.11,0.55,24.25,18.75,36.44,-8.86,1.96,4.11,-0.33,0.42,0.67,0.52,3747108
87,-0.03,0.11,0.55,24.25,18.75,36.44,-9.21,2.27,3.95,-0.33,0.42,0.67,0.52,3747124
88,0.39,0.10,1.37,24.25,18.75,36.44,-9.21,2.27,3.95,-0.33,0.42,0.67,0.52,3747141
89,0.39,0.10,1.37,24.25,18.75,36.44,-9.55,2.61,4.45,-0.33,0.42,0.67,0.52,3747162
90,1.03,-0.47,2.46,24.25,18.75,36.44,-9.55,2.61,4.45,-0.33,0.42,0.67,0.52,3747176
91,1.03,-0.47,2.46,24.25,18.75,36.44,-9.55,2.61,4.45,-0.28,0.46,0.70,0.47,3747191
92,1.03,-0.47,2.46,24.25,18.75,36.44,-9.90,3.37,4.72,-0.28,0.46,0.70,0.47,3747238
93,1.03,-0.47,2.46,24.25,18.75,36.44,-10.05,4.49,4.45,-0.28,0.46,0.70,0.47,3747257
94,1.39,-1.12,3.45,24.25,18.75,36.44,-10.05,4.49,4.45,-0.28,0.46,0.70,0.47,3747273
95,1.22,-2.43,4.49,24.25,18.75,36.44,-10.05,4.49,4.45,-0.28,0.46,0.70,0.47,3747286
96,1.22,-2.43,4.49,24.25,18.75,36.44,-11.16,8.51,6.71,-0.28,0.46,0.70,0.47,3747307
97,1.70,-1.92,4.45,24.25,18.75,36.44,-11.16,8.51,6.71,-0.28,0.46,0.70,0.47,3747324
98,1.70,-1.92,4.45,24.25,18.75,36.44,-11.16,8.51,6.71,-0.00,0.53,0.78,0.33,3747372
99,1.70,-1.92,4.45,24.25,18.75,36.44,-14.65,-2.64,4.22,-0.00,0.53,0.78,0.33,3747398
100,1.70,-1.92,4.45,24.25,18.75,36.44,-8.79,-2.45,1.08,-0.00,0.53,0.78,0.33,3747412
101,-0.06,-0.09,-2.46,24.25,18.75,36.44,-8.79,-2.45,1.08,-0.00,0.53,0.78,0.33,3747427
