,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.01,0.00,0.00,27.19,18.31,42.00,-8.79,2.30,3.61,-0.28,0.48,0.59,0.59,2501578
1,-0.01,-0.01,0.00,27.19,18.31,42.00,-8.79,2.30,3.61,-0.28,0.48,0.59,0.59,2501604
2,-0.01,-0.01,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501625
3,-0.00,0.00,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501652
4,-0.00,0.00,0.00,27.19,18.31,42.00,-8.75,2.30,3.65,-0.28,0.48,0.59,0.59,2501670
5,-0.00,-0.00,0.00,27.19,18.31,42.00,-8.75,2.30,3.65,-0.28,0.48,0.59,0.59,2501690
6,-0.00,-0.00,0.00,27.19,18.31,42.00,-8.75,2.30,3.65,-0.28,0.48,0.59,0.59,2501709
7,-0.01,-0.02,0.00,27.19,18.31,42.00,-8.75,2.30,3.65,-0.28,0.48,0.59,0.59,2501727
8,-0.01,-0.02,0.00,27.19,18.31,42.00,-8.75,2.30,3.65,-0.28,0.48,0.59,0.59,2501742
9,-0.01,-0.02,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501757
10,-0.00,-0.01,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501779
11,-0.00,-0.01,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501803
12,-0.00,-0.01,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501821
13,0.00,-0.01,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501839
14,0.00,-0.01,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501855
15,-0.01,-0.01,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501867
16,-0.01,-0.01,0.00,27.19,18.31,42.00,-8.71,2.30,3.69,-0.28,0.48,0.59,0.59,2501882
