,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,-0.01,20.56,19.56,36.63,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647342
1,0.00,0.00,-0.01,20.56,19.56,36.63,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647364
2,-0.00,-0.01,-0.02,20.56,19.56,36.63,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647389
3,-0.00,-0.01,-0.02,20.56,19.56,36.63,-9.02,1.57,3.07,-0.35,0.47,0.59,0.56,1647405
4,0.01,-0.01,-0.01,20.56,19.56,36.63,-9.02,1.57,3.07,-0.35,0.47,0.59,0.56,1647428
5,0.01,-0.01,-0.01,20.56,19.56,36.63,-8.98,1.57,3.07,-0.35,0.47,0.59,0.56,1647444
6,0.01,-0.00,-0.01,20.56,19.56,36.63,-8.98,1.57,3.07,-0.35,0.47,0.59,0.56,1647458
7,0.01,-0.00,-0.01,20.56,19.56,36.63,-8.98,1.57,3.07,-0.35,0.47,0.59,0.56,1647473
8,0.01,-0.00,-0.01,20.56,19.56,36.63,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647486
9,0.00,-0.01,-0.02,20.56,19.56,36.63,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647501
10,0.00,-0.01,-0.02,20.56,19.56,36.63,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647516
11,0.00,-0.01,-0.02,20.56,19.56,36.63,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647530
12,-0.00,-0.00,-0.02,20.56,19.56,36.63,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647549
13,-0.00,-0.00,-0.02,20.56,19.56,36.63,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647789
14,-0.00,-0.00,-0.02,20.50,18.31,35.44,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647812
15,-0.01,0.01,-0.03,20.50,18.31,35.44,-8.98,1.57,3.04,-0.35,0.47,0.59,0.56,1647836
