,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.08,-0.12,-0.04,-2.31,-1.50,3.31,-1.48,9.23,1.89,0.58,-0.17,-0.29,0.74,570504
1,0.08,-0.12,-0.04,-2.31,-1.50,3.31,-1.48,9.23,1.89,0.58,-0.17,-0.29,0.74,570522
2,0.08,-0.12,-0.04,-2.31,-1.50,3.31,-1.44,9.30,1.93,0.58,-0.17,-0.29,0.74,570541
3,0.08,-0.12,-0.04,-2.31,-1.50,3.31,-1.36,9.42,2.16,0.58,-0.17,-0.29,0.74,570559
4,0.26,0.07,-0.22,-2.31,-1.50,3.31,-1.36,9.42,2.16,0.58,-0.17,-0.29,0.74,570579
5,0.26,0.07,-0.22,-2.31,-1.50,3.31,-1.36,9.42,2.16,0.58,-0.17,-0.30,0.74,570598
6,0.26,0.07,-0.22,-2.31,-1.50,3.31,-1.33,9.50,2.23,0.58,-0.17,-0.30,0.74,570612
7,0.26,0.16,-0.24,-2.31,-1.50,3.31,-1.33,9.50,2.23,0.58,-0.17,-0.30,0.74,570627
8,0.26,0.16,-0.24,-2.31,-1.50,3.31,-1.33,9.50,2.23,0.59,-0.17,-0.30,0.73,570641
9,0.26,0.16,-0.24,-2.31,-1.50,3.31,-1.36,9.73,2.31,0.59,-0.17,-0.30,0.73,570656
10,0.21,0.25,-0.22,-2.31,-1.50,3.31,-1.36,9.73,2.31,0.59,-0.17,-0.30,0.73,570670
11,0.21,0.25,-0.22,-2.31,-1.50,3.31,-1.36,9.73,2.31,0.60,-0.16,-0.30,0.73,570685
12,0.21,0.25,-0.22,-2.31,-1.50,3.31,-1.33,9.65,2.43,0.60,-0.16,-0.30,0.73,571695
13,0.21,0.25,-0.22,-2.31,-1.50,3.31,-1.33,9.61,2.43,0.60,-0.16,-0.30,0.73,572710
14,0.21,0.25,-0.22,-2.31,-1.50,3.31,-1.40,9.77,2.12,0.60,-0.16,-0.30,0.73,573704
15,0.12,-0.11,-0.16,-2.31,-1.50,3.31,-1.40,9.77,2.12,0.60,-0.16,-0.30,0.73,574134
16,0.06,-0.01,-0.15,-2.31,-1.50,3.31,-1.40,9.77,2.12,0.60,-0.16,-0.30,0.73,574156
17,0.06,-0.01,-0.15,-2.31,-1.50,3.31,-1.36,9.34,1.73,0.60,-0.16,-0.30,0.73,574182
18,-0.10,-0.05,0.13,-2.31,-1.50,3.31,-1.36,9.34,1.73,0.60,-0.16,-0.30,0.73,574200
19,-0.10,-0.05,0.13,-2.31,-1.50,3.31,-1.40,9.46,1.46,0.60,-0.16,-0.30,0.73,574222
20,-0.04,0.00,0.08,-2.31,-1.50,3.31,-1.40,9.46,1.46,0.60,-0.16,-0.30,0.73,574240
21,-0.04,0.00,0.08,-2.31,-1.50,3.31,-1.44,9.42,1.43,0.60,-0.16,-0.30,0.73,574257
22,0.06,0.05,-0.03,-2.31,-1.50,3.31,-1.44,9.42,1.43,0.60,-0.16,-0.30,0.73,574277
23,0.06,0.05,-0.03,-2.31,-1.50,3.31,-1.44,9.42,1.43,0.61,-0.17,-0.30,0.71,574293
24,0.06,0.05,-0.03,-2.31,-1.50,3.31,-1.40,9.69,1.85,0.61,-0.17,-0.30,0.71,574308
25,0.08,0.06,-0.07,-2.31,-1.50,3.31,-1.40,9.69,1.85,0.61,-0.17,-0.30,0.71,574322
26,0.08,0.06,-0.07,-2.31,-1.50,3.31,-1.40,9.69,1.85,0.62,-0.17,-0.30,0.71,574342
27,0.08,0.06,-0.07,-2.31,-1.50,3.31,-1.29,9.77,2.04,0.62,-0.17,-0.30,0.71,574409
28,0.08,0.06,-0.07,-2.31,-1.50,3.31,-1.25,9.77,2.16,0.62,-0.17,-0.30,0.71,574429
29,-0.08,0.02,0.08,-2.31,-1.50,3.31,-1.25,9.77,2.16,0.62,-0.17,-0.30,0.71,574453
30,-0.08,0.02,0.08,-2.31,-1.50,3.31,-1.44,9.46,1.58,0.62,-0.17,-0.30,0.71,574472
31,-0.01,-0.03,0.04,-2.31,-1.50,3.31,-1.44,9.46,1.58,0.62,-0.17,-0.30,0.71,574492
32,-0.01,-0.03,0.04,-2.31,-1.50,3.31,-1.44,9.42,1.66,0.62,-0.17,-0.30,0.71,574513
33,0.04,-0.04,-0.03,-2.31,-1.50,3.31,-1.44,9.42,1.66,0.62,-0.17,-0.30,0.71,574530
34,0.04,-0.04,-0.03,-2.31,-1.50,3.31,-1.44,9.42,1.66,0.62,-0.17,-0.29,0.71,574557
35,0.04,-0.04,-0.03,-2.31,-1.50,3.31,-1.25,9.57,1.66,0.62,-0.17,-0.29,0.71,574577
36,0.04,-0.01,-0.04,-2.31,-1.50,3.31,-1.25,9.57,1.66,0.62,-0.17,-0.29,0.71,574602
37,0.04,-0.01,-0.04,-2.31,-1.50,3.31,-1.33,9.92,1.81,0.62,-0.17,-0.29,0.71,574621
38,0.05,0.04,-0.03,-2.31,-1.50,3.31,-1.33,9.92,1.81,0.62,-0.17,-0.29,0.71,574640
39,0.05,0.04,-0.03,-2.31,-1.50,3.31,-1.25,9.61,2.04,0.62,-0.17,-0.29,0.71,574656
40,-0.06,0.02,0.06,-2.31,-1.50,3.31,-1.25,9.61,2.04,0.62,-0.17,-0.29,0.71,574681
41,-0.06,0.02,0.06,-2.31,-1.50,3.31,-1.25,9.61,2.04,0.62,-0.17,-0.29,0.71,574696
42,-0.06,0.02,0.06,-2.31,-1.50,3.31,-1.40,9.54,1.89,0.62,-0.17,-0.29,0.71,574712
43,-0.05,-0.06,0.05,-2.31,-1.50,3.31,-1.40,9.54,1.89,0.62,-0.17,-0.29,0.71,574725
