,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,-0.00,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789404
1,0.00,0.00,-0.00,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789431
2,0.01,0.00,-0.01,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789454
3,0.01,0.00,-0.01,20.56,20.69,34.44,-8.56,2.04,4.14,-0.27,0.46,0.58,0.61,1789475
4,0.01,0.00,-0.01,20.56,20.69,34.44,-8.56,2.04,4.14,-0.27,0.46,0.58,0.61,1789493
5,0.01,0.00,-0.01,20.56,20.69,34.44,-8.56,2.04,4.11,-0.27,0.46,0.58,0.61,1789517
6,0.01,0.01,-0.01,20.56,20.69,34.44,-8.56,2.04,4.11,-0.27,0.46,0.58,0.61,1789540
7,0.01,0.01,-0.01,20.56,20.69,34.44,-8.56,2.04,4.11,-0.27,0.46,0.58,0.61,1789559
8,0.01,0.01,-0.01,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789577
9,0.00,0.00,-0.01,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789599
10,0.00,0.00,-0.01,20.56,20.69,34.44,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789622
11,0.00,0.01,-0.00,20.56,20.69,34.44,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789637
12,0.00,0.01,-0.00,20.56,20.69,34.44,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789651
13,0.00,0.01,-0.00,20.56,20.69,34.44,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789673
14,-0.00,0.00,-0.01,20.56,20.69,34.44,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789688
15,-0.00,0.00,-0.01,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789706
16,0.00,0.00,-0.01,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789736
17,0.00,0.00,-0.01,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789773
18,0.00,0.00,-0.01,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789792
19,0.00,0.00,-0.01,20.56,20.69,34.44,-8.60,2.04,4.11,-0.27,0.46,0.58,0.61,1789805
20,0.00,0.00,-0.01,20.56,20.69,34.44,-8.56,2.04,4.14,-0.27,0.46,0.58,0.61,1789819
21,0.00,0.00,-0.01,20.56,20.69,34.44,-8.56,2.04,4.14,-0.27,0.46,0.58,0.61,1789835
22,0.00,0.00,-0.01,20.56,20.69,34.44,-8.56,2.04,4.11,-0.27,0.46,0.58,0.61,1789855
23,0.00,0.00,-0.00,20.56,20.69,34.44,-8.56,2.04,4.11,-0.27,0.46,0.58,0.61,1789869
24,0.00,0.00,-0.00,20.56,20.69,34.44,-8.56,2.04,4.11,-0.27,0.46,0.58,0.61,1789894
25,0.00,0.00,-0.00,20.56,20.69,34.44,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789918
26,0.00,0.00,-0.00,20.56,20.69,34.44,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789943
27,0.00,0.00,-0.00,20.50,20.44,33.94,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789962
28,0.00,-0.00,-0.01,20.50,20.44,33.94,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789983
29,0.00,-0.00,-0.01,20.50,20.44,33.94,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1789998
30,0.00,-0.00,-0.01,20.50,20.44,33.94,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1790012
31,0.00,0.00,-0.00,20.50,20.44,33.94,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1790027
32,0.00,0.00,-0.00,20.50,20.44,33.94,-8.60,2.04,4.14,-0.27,0.46,0.58,0.61,1790041
