,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.00,-0.00,0.00,26.44,20.12,40.44,-8.52,2.23,4.18,-0.22,0.49,0.53,0.66,3806981
1,-0.00,-0.00,0.00,26.44,20.12,40.44,-8.52,2.23,4.14,-0.22,0.49,0.53,0.66,3807001
2,-0.00,-0.00,0.00,26.44,20.12,40.44,-8.52,2.23,4.14,-0.22,0.49,0.53,0.66,3807020
3,-0.00,-0.00,0.00,26.44,20.12,40.44,-8.52,2.23,4.14,-0.22,0.49,0.53,0.66,3807038
4,-0.00,-0.00,0.00,26.44,20.12,40.44,-8.52,2.23,4.18,-0.22,0.49,0.53,0.66,3807050
5,-0.00,-0.00,0.00,26.44,20.12,40.44,-8.52,2.23,4.18,-0.22,0.49,0.53,0.66,3807067
6,-0.00,-0.00,0.00,26.44,20.12,40.44,-8.52,2.23,4.18,-0.22,0.49,0.53,0.66,3807082
7,-0.00,-0.00,0.00,26.44,20.12,40.44,-8.52,2.27,4.18,-0.22,0.49,0.53,0.66,3807096
8,-0.00,0.01,-0.00,26.44,20.12,40.44,-8.52,2.27,4.18,-0.22,0.49,0.53,0.66,3807110
9,-0.00,0.01,-0.00,26.44,20.12,40.44,-8.52,2.27,4.18,-0.22,0.49,0.53,0.66,3807125
10,-0.00,0.01,-0.00,26.44,20.12,40.44,-8.52,2.23,4.18,-0.22,0.49,0.53,0.66,3807139
11,-0.00,0.01,-0.00,26.44,20.12,40.44,-8.52,2.23,4.18,-0.22,0.49,0.53,0.66,3807151
12,0.00,0.01,-0.00,26.44,20.12,40.44,-8.52,2.23,4.18,-0.22,0.49,0.53,0.66,3807240
13,0.00,0.01,-0.00,26.44,20.12,40.44,-8.52,2.23,4.18,-0.22,0.49,0.53,0.66,3807714
14,0.00,0.01,-0.00,26.44,20.12,40.44,-8.48,2.23,4.18,-0.22,0.49,0.53,0.66,3807733
15,0.00,0.01,-0.00,26.44,20.12,40.44,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3807747
16,-0.00,-0.01,0.02,26.44,20.12,40.44,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3807761
17,-0.00,-0.01,0.02,26.44,20.12,40.44,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3807777
18,-0.00,-0.01,0.02,26.44,20.12,40.44,-8.48,2.27,4.18,-0.22,0.49,0.53,0.66,3807872
19,-0.01,-0.00,0.01,26.44,20.12,40.44,-8.48,2.27,4.18,-0.22,0.49,0.53,0.66,3807911
20,-0.01,-0.00,0.01,26.44,20.12,40.44,-8.48,2.27,4.22,-0.22,0.49,0.53,0.66,3807924
21,-0.01,-0.00,0.01,26.44,20.12,40.44,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3807937
22,-0.01,-0.00,0.01,26.44,20.12,40.44,-8.48,2.27,4.22,-0.22,0.49,0.53,0.66,3807950
23,-0.00,0.00,-0.00,26.44,20.12,40.44,-8.48,2.27,4.22,-0.22,0.49,0.53,0.66,3807963
24,-0.00,0.00,-0.00,26.44,20.12,40.44,-8.48,2.27,4.22,-0.22,0.49,0.53,0.66,3807982
25,-0.00,0.00,-0.00,26.44,20.12,40.44,-8.48,2.27,4.18,-0.22,0.49,0.53,0.66,3807994
26,0.00,0.01,-0.00,26.44,20.12,40.44,-8.48,2.27,4.18,-0.22,0.49,0.53,0.66,3808006
27,0.00,0.01,-0.00,26.44,20.12,40.44,-8.48,2.27,4.18,-0.22,0.49,0.53,0.66,3808020
28,0.00,0.01,-0.00,26.44,20.12,40.44,-8.48,2.27,4.22,-0.22,0.49,0.53,0.66,3808205
29,0.00,0.01,-0.00,26.44,20.12,40.44,-8.48,2.27,4.22,-0.22,0.49,0.53,0.66,3808230
30,0.00,0.01,-0.00,27.06,20.37,37.56,-8.48,2.27,4.22,-0.22,0.49,0.53,0.66,3808247
31,0.00,0.01,-0.00,27.06,20.37,37.56,-8.48,2.27,4.18,-0.22,0.49,0.53,0.66,3808274
32,0.00,-0.01,0.00,27.06,20.37,37.56,-8.48,2.27,4.18,-0.22,0.49,0.53,0.66,3808290
33,0.00,-0.01,0.00,27.06,20.37,37.56,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3808304
34,-0.00,-0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3808319
35,-0.00,-0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3808383
36,-0.00,-0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.18,-0.22,0.49,0.53,0.66,3808401
37,-0.00,-0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3808415
38,0.00,-0.00,0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3808431
39,0.00,-0.00,0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3808524
40,0.01,-0.01,0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.22,0.49,0.53,0.66,3808558
41,0.01,-0.01,0.01,27.06,20.37,37.56,-8.48,2.27,4.22,-0.22,0.49,0.53,0.66,3808580
42,0.01,-0.01,0.01,27.06,20.37,37.56,-8.48,2.27,4.18,-0.22,0.49,0.53,0.66,3808601
43,-0.00,-0.00,0.01,27.06,20.37,37.56,-8.48,2.27,4.18,-0.22,0.49,0.53,0.66,3808623
44,-0.00,-0.00,0.01,27.06,20.37,37.56,-8.48,2.27,4.18,-0.21,0.49,0.53,0.66,3808641
45,-0.00,-0.00,0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3808657
46,-0.01,-0.01,0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3808673
47,-0.01,-0.01,0.01,27.06,20.37,37.56,-8.48,2.27,4.22,-0.21,0.49,0.53,0.66,3808688
48,-0.01,-0.01,0.02,27.06,20.37,37.56,-8.48,2.27,4.22,-0.21,0.49,0.53,0.66,3808709
49,-0.01,-0.01,0.02,27.06,20.37,37.56,-8.48,2.27,4.22,-0.21,0.49,0.53,0.66,3808724
50,-0.01,-0.01,0.02,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3808744
51,-0.01,-0.01,0.01,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3808763
52,-0.01,-0.01,0.01,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3808785
53,-0.01,-0.01,0.01,27.06,20.37,37.56,-8.52,2.30,4.26,-0.21,0.49,0.53,0.66,3808802
54,0.00,0.01,-0.00,27.06,20.37,37.56,-8.52,2.30,4.26,-0.21,0.49,0.53,0.66,3808815
55,0.00,0.01,-0.00,27.06,20.37,37.56,-8.52,2.30,4.26,-0.21,0.49,0.53,0.66,3808835
56,0.00,0.01,-0.00,27.06,20.37,37.56,-8.48,2.27,4.22,-0.21,0.49,0.53,0.66,3808965
57,0.00,0.00,0.00,27.06,20.37,37.56,-8.48,2.27,4.22,-0.21,0.49,0.53,0.66,3809004
58,0.00,0.00,0.00,27.06,20.37,37.56,-8.48,2.30,4.26,-0.21,0.49,0.53,0.66,3809025
59,0.01,0.00,0.00,27.06,20.37,37.56,-8.48,2.30,4.26,-0.21,0.49,0.53,0.66,3809045
60,0.01,0.00,0.00,27.06,20.37,37.56,-8.48,2.30,4.26,-0.21,0.49,0.53,0.66,3809059
61,0.00,0.00,0.00,27.06,20.37,37.56,-8.48,2.30,4.26,-0.21,0.49,0.53,0.66,3809081
62,0.00,0.00,0.00,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3809119
63,0.00,0.00,-0.01,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3809135
64,0.00,0.00,-0.01,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3809153
65,0.01,0.00,-0.01,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3809173
66,0.01,0.00,-0.01,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3809192
67,0.01,0.00,-0.01,27.06,20.37,37.56,-8.48,2.30,4.26,-0.21,0.49,0.53,0.66,3809213
68,0.00,0.00,0.00,27.06,20.37,37.56,-8.48,2.30,4.26,-0.21,0.49,0.53,0.66,3809228
69,0.00,0.00,0.00,27.06,20.37,37.56,-8.48,2.30,4.26,-0.21,0.49,0.53,0.66,3809242
70,0.00,0.00,0.00,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3809255
71,0.00,0.01,-0.01,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3809269
72,0.00,0.01,-0.01,27.06,20.37,37.56,-8.48,2.30,4.22,-0.21,0.49,0.53,0.66,3809284
73,0.00,0.01,-0.01,27.06,20.37,37.56,-8.48,2.27,4.22,-0.21,0.49,0.53,0.66,3809300
74,0.00,0.01,-0.01,27.06,20.37,37.56,-8.48,2.27,4.22,-0.21,0.49,0.53,0.66,3809316
75,0.00,0.01,-0.01,27.06,20.37,37.56,-8.48,2.27,4.22,-0.21,0.49,0.53,0.66,3809340
76,0.00,0.01,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809363
77,0.00,0.01,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809376
78,0.00,0.01,-0.01,27.06,20.37,37.56,-8.52,2.30,4.22,-0.21,0.49,0.53,0.66,3809388
79,0.01,0.01,-0.02,27.06,20.37,37.56,-8.52,2.30,4.22,-0.21,0.49,0.53,0.66,3809560
80,0.01,0.01,-0.02,27.06,20.37,37.56,-8.52,2.30,4.22,-0.21,0.49,0.53,0.66,3809583
81,0.01,0.01,-0.02,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809597
82,0.01,0.01,-0.02,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809627
83,0.00,0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809665
84,0.00,0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809679
85,0.01,0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809696
86,0.01,0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809716
87,0.01,0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809737
88,0.01,0.00,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809768
89,0.00,0.00,-0.02,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809793
90,0.00,0.00,-0.02,27.06,20.37,37.56,-8.52,2.23,4.18,-0.21,0.49,0.53,0.66,3809815
91,0.01,0.00,-0.00,27.06,20.37,37.56,-8.52,2.23,4.18,-0.21,0.49,0.53,0.66,3809835
92,0.01,0.00,-0.00,27.06,20.37,37.56,-8.52,2.27,4.18,-0.21,0.49,0.53,0.66,3809851
93,0.01,0.00,-0.00,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809870
94,0.01,0.01,-0.01,27.06,20.37,37.56,-8.52,2.27,4.22,-0.21,0.49,0.53,0.66,3809888
95,0.01,0.01,-0.01,27.06,20.37,37.56,-8.52,2.23,4.22,-0.21,0.49,0.53,0.66,3809902
96,0.01,0.01,-0.01,27.06,20.37,37.56,-8.52,2.23,4.22,-0.21,0.49,0.53,0.66,3809917
97,0.01,0.01,-0.01,27.06,20.37,37.56,-8.52,2.23,4.22,-0.22,0.49,0.53,0.66,3809937
98,0.01,0.01,-0.01,27.06,20.37,37.56,-8.48,2.27,4.22,-0.22,0.49,0.53,0.66,3809955
99,0.01,0.01,-0.01,27.06,20.37,37.56,-8.45,2.27,4.26,-0.22,0.49,0.53,0.66,3809976
100,-0.01,0.02,-0.04,27.06,20.37,37.56,-8.45,2.27,4.26,-0.22,0.49,0.53,0.66,3809991
101,-0.01,0.02,-0.04,27.06,20.37,37.56,-8.52,2.27,4.18,-0.22,0.49,0.53,0.66,3810005
102,0.05,0.07,-0.06,27.06,20.37,37.56,-8.52,2.27,4.18,-0.22,0.49,0.53,0.66,3810025
103,0.05,0.07,-0.06,27.06,20.37,37.56,-8.52,2.27,4.18,-0.22,0.49,0.53,0.66,3810046
104,0.05,0.07,-0.06,27.06,20.37,37.56,-8.67,2.23,4.07,-0.22,0.49,0.53,0.66,3810067
105,0.08,0.09,-0.11,27.06,20.37,37.56,-8.67,2.23,4.07,-0.22,0.49,0.53,0.66,3810087
106,0.08,0.09,-0.11,27.06,20.37,37.56,-8.98,2.38,3.99,-0.22,0.49,0.53,0.66,3810105
107,0.08,0.14,-0.17,27.06,20.37,37.56,-8.98,2.38,3.99,-0.22,0.49,0.53,0.66,3810121
108,0.08,0.14,-0.17,27.06,20.37,37.56,-8.98,2.38,3.99,-0.22,0.49,0.52,0.66,3810138
109,0.08,0.14,-0.17,27.06,20.37,37.56,-8.60,2.00,4.03,-0.22,0.49,0.52,0.66,3810156
110,0.06,0.03,-0.03,27.06,20.37,37.56,-8.60,2.00,4.03,-0.22,0.49,0.52,0.66,3810172
111,0.06,0.03,-0.03,27.06,20.37,37.56,-8.60,2.00,4.03,-0.22,0.50,0.51,0.66,3810191
112,0.06,0.03,-0.03,27.06,20.37,37.56,-8.90,2.04,3.80,-0.22,0.50,0.51,0.66,3810208
113,0.06,0.03,-0.03,27.06,20.37,37.56,-8.52,2.00,4.11,-0.22,0.50,0.51,0.66,3810222
114,0.06,0.03,-0.03,27.06,20.37,37.56,-8.52,2.00,4.11,-0.22,0.49,0.52,0.66,3810241
115,0.06,0.03,-0.03,27.06,20.37,37.56,-8.60,1.92,4.11,-0.22,0.49,0.52,0.66,3810256
116,-0.19,-0.21,0.42,27.06,20.37,37.56,-8.60,1.92,4.11,-0.22,0.49,0.52,0.66,3810274
117,-0.19,-0.21,0.42,27.06,20.37,37.56,-8.60,1.92,4.11,-0.22,0.49,0.52,0.66,3810294
118,-0.19,-0.21,0.42,27.06,20.37,37.56,-9.67,1.46,3.65,-0.22,0.49,0.52,0.66,3810316
119,0.25,-0.44,1.53,27.06,20.37,37.56,-9.67,1.46,3.65,-0.22,0.49,0.52,0.66,3810336
120,0.25,-0.44,1.53,27.06,20.37,37.56,-11.05,2.88,5.37,-0.22,0.49,0.52,0.66,3810353
121,1.04,-2.00,2.44,27.06,20.37,37.56,-11.05,2.88,5.37,-0.22,0.49,0.52,0.66,3810374
122,1.04,-2.00,2.44,27.06,20.37,37.56,-11.05,2.88,5.37,-0.15,0.49,0.57,0.64,3810396
123,1.04,-2.00,2.44,27.06,20.37,37.56,-12.20,4.37,3.73,-0.15,0.49,0.57,0.64,3810415
124,0.75,-3.31,1.13,27.06,20.37,37.56,-12.20,4.37,3.73,-0.15,0.49,0.57,0.64,3810437
125,0.75,-3.31,1.13,27.06,20.37,37.56,-9.98,-6.51,-6.66,-0.15,0.49,0.57,0.64,3810452
126,2.10,0.39,-1.37,27.06,20.37,37.56,-9.98,-6.51,-6.66,-0.15,0.49,0.57,0.64,3810471
127,2.10,0.39,-1.37,27.06,20.37,37.56,-9.98,-6.51,-6.66,-0.05,0.49,0.58,0.65,3810490
128,2.10,0.39,-1.37,27.06,20.37,37.56,-8.25,-0.38,5.68,-0.05,0.49,0.58,0.65,3810509
129,-0.69,1.23,-1.60,27.06,20.37,37.56,-8.25,-0.38,5.68,-0.05,0.49,0.58,0.65,3810528
130,-0.69,1.23,-1.60,22.19,24.37,26.44,-8.25,-0.38,5.68,-0.05,0.49,0.58,0.65,3810557
131,-0.69,1.23,-1.60,22.19,24.37,26.44,-10.59,1.50,4.30,-0.05,0.49,0.58,0.65,3810578
132,-1.33,1.40,-1.82,22.19,24.37,26.44,-10.59,1.50,4.30,-0.05,0.49,0.58,0.65,3810595
133,-1.33,1.40,-1.82,22.19,24.37,26.44,-10.66,1.61,2.19,-0.05,0.49,0.58,0.65,3810609
134,0.20,1.20,-1.78,22.19,24.37,26.44,-10.66,1.61,2.19,-0.05,0.49,0.58,0.65,3810630
135,0.20,1.20,-1.78,-5.62,28.37,19.75,-10.66,1.61,2.19,-0.05,0.49,0.58,0.65,3810648
136,0.20,1.20,-1.78,-5.62,28.37,19.75,-11.70,2.23,6.29,-0.05,0.49,0.58,0.65,3810670
137,0.99,1.24,-2.56,-5.62,28.37,19.75,-11.70,2.23,6.29,-0.05,0.49,0.58,0.65,3810686
138,0.99,1.24,-2.56,-5.62,28.37,19.75,-10.66,5.94,11.39,-0.05,0.49,0.58,0.65,3810703
139,-0.08,0.02,-1.26,-5.62,28.37,19.75,-10.66,5.94,11.39,-0.05,0.49,0.58,0.65,3810722
140,-0.08,0.02,-1.26,-5.62,28.37,19.75,-10.66,5.94,11.39,-0.24,0.54,0.40,0.70,3810738
141,-0.08,0.02,-1.26,-5.62,28.37,19.75,-4.34,7.59,4.41,-0.24,0.54,0.40,0.70,3810754
