,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.01,0.01,-0.01,32.75,17.87,36.50,-8.52,2.15,4.30,-0.14,0.52,0.40,0.74,4264253
1,0.01,0.01,-0.01,32.75,17.87,36.50,-8.52,2.15,4.30,-0.14,0.52,0.40,0.74,4265059
2,0.01,0.01,-0.01,32.75,17.87,36.50,-8.52,2.11,4.30,-0.14,0.52,0.40,0.74,4265081
3,0.01,0.01,-0.01,32.75,17.87,36.50,-8.52,2.15,4.30,-0.14,0.52,0.40,0.74,4265094
4,0.01,0.02,-0.02,32.75,17.87,36.50,-8.52,2.15,4.30,-0.14,0.52,0.40,0.74,4265109
5,0.01,0.02,-0.02,32.75,17.87,36.50,-8.52,2.11,4.30,-0.14,0.52,0.40,0.74,4265123
6,0.01,0.01,-0.02,32.75,17.87,36.50,-8.52,2.11,4.30,-0.14,0.52,0.40,0.74,4266083
7,0.01,0.01,-0.02,32.75,17.87,36.50,-8.52,2.11,4.30,-0.13,0.52,0.40,0.75,4266104
8,0.01,0.01,-0.00,32.75,17.87,36.50,-8.52,2.11,4.30,-0.13,0.52,0.40,0.75,4266122
9,0.01,0.01,-0.00,32.75,17.87,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266139
10,0.01,0.01,-0.01,32.75,17.87,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266157
11,0.01,0.01,-0.01,32.75,17.87,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266187
12,0.01,0.01,-0.01,32.75,17.87,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266210
13,0.01,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266228
14,0.01,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266244
15,0.01,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266263
16,0.01,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266280
17,0.01,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266293
18,0.01,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266318
19,0.01,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266335
20,0.00,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266355
21,0.00,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266368
22,0.00,0.01,-0.01,33.25,17.19,36.50,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266389
23,0.00,0.01,-0.01,33.25,17.19,36.50,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266410
24,0.00,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266434
25,0.00,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266452
26,0.00,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266469
27,0.00,0.01,-0.01,33.25,17.19,36.50,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266484
28,0.00,0.00,-0.01,33.25,17.19,36.50,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266502
29,0.00,0.00,-0.01,33.25,17.19,36.50,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266517
30,0.00,0.00,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266535
31,0.01,0.00,-0.00,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266554
32,0.01,0.00,-0.00,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266577
33,0.01,0.00,-0.00,33.25,17.19,36.50,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266596
34,0.01,0.00,-0.00,33.25,17.19,36.50,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266614
35,0.01,0.00,-0.00,33.25,17.19,36.50,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266628
36,0.01,0.00,-0.00,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266644
37,0.01,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266659
38,0.01,0.01,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266672
39,0.00,0.00,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266688
40,0.00,0.00,-0.01,33.25,17.19,36.50,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266701
41,0.00,0.00,-0.01,33.50,17.56,35.69,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266714
42,0.00,0.00,-0.01,33.50,17.56,35.69,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266732
43,0.01,0.01,-0.01,33.50,17.56,35.69,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266745
44,0.01,0.01,-0.01,33.50,17.56,35.69,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266782
45,0.01,0.01,-0.01,33.50,17.56,35.69,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266795
46,0.01,0.01,-0.00,33.50,17.56,35.69,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266828
47,0.01,0.01,-0.00,33.50,17.56,35.69,-8.52,2.15,4.30,-0.13,0.52,0.40,0.75,4266875
48,0.00,0.01,-0.01,33.50,17.56,35.69,-8.52,2.15,4.30,-0.13,0.52,0.40,0.75,4266899
49,0.00,0.00,-0.01,33.50,17.56,35.69,-8.52,2.15,4.30,-0.13,0.52,0.40,0.75,4266916
50,0.00,0.00,-0.01,33.50,17.56,35.69,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266931
51,0.00,0.00,-0.00,33.50,17.56,35.69,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266953
52,0.00,0.00,-0.00,33.50,17.56,35.69,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4266974
53,0.00,0.00,-0.00,33.50,17.56,35.69,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4266989
54,0.00,0.00,-0.00,33.50,17.56,35.69,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4267009
55,0.00,0.00,-0.00,33.38,17.87,37.63,-8.52,2.15,4.26,-0.13,0.52,0.40,0.75,4267029
56,0.00,0.00,-0.00,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267043
57,0.00,0.01,-0.01,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267067
58,0.00,0.01,-0.01,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267085
59,0.00,0.01,-0.01,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267103
60,0.00,0.01,-0.00,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267123
61,0.00,0.01,-0.00,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267141
62,0.00,0.00,-0.01,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267156
63,0.00,0.00,-0.01,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267168
64,0.00,0.00,-0.01,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267182
65,0.00,-0.00,-0.00,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.40,0.75,4267194
66,0.00,-0.00,-0.00,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.39,0.75,4267210
67,0.00,-0.00,-0.00,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.39,0.75,4267222
68,-0.00,0.00,-0.00,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.39,0.75,4267240
69,-0.00,0.00,-0.00,33.38,17.87,37.63,-8.52,2.11,4.26,-0.13,0.52,0.39,0.75,4267264
70,-0.00,0.00,-0.00,33.13,18.62,36.69,-8.52,2.11,4.26,-0.13,0.52,0.39,0.75,4267294
71,-0.00,0.00,-0.00,33.13,18.62,36.69,-8.52,2.11,4.26,-0.13,0.52,0.39,0.75,4267315
72,-0.00,0.00,-0.00,33.13,18.62,36.69,-8.52,2.11,4.26,-0.13,0.52,0.39,0.75,4267335
73,-0.00,0.00,-0.00,33.13,18.62,36.69,-8.52,2.11,4.26,-0.13,0.52,0.39,0.75,4267357
