,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.01,-0.02,0.01,-1.62,-3.75,4.87,-0.95,9.69,1.31,0.63,-0.16,-0.26,0.71,429924
1,0.01,-0.02,0.01,-1.62,-3.75,4.87,-0.95,9.69,1.31,0.63,-0.16,-0.26,0.71,429944
2,0.01,-0.02,0.01,-1.62,-3.75,4.87,-0.95,9.80,1.35,0.63,-0.16,-0.26,0.71,429966
3,0.01,-0.02,0.01,-1.62,-3.75,4.87,-1.02,9.73,1.39,0.63,-0.16,-0.26,0.71,429985
4,-0.01,0.04,-0.00,-1.62,-3.75,4.87,-1.02,9.73,1.39,0.63,-0.16,-0.26,0.71,429999
5,-0.01,0.04,-0.00,-1.62,-3.75,4.87,-1.02,9.73,1.39,0.64,-0.16,-0.26,0.71,430014
6,-0.01,0.04,-0.00,-1.62,-3.75,4.87,-1.02,9.65,1.39,0.64,-0.16,-0.26,0.71,430032
7,-0.02,0.02,-0.01,-1.62,-3.75,4.87,-1.02,9.65,1.39,0.64,-0.16,-0.26,0.71,430048
8,-0.02,0.02,-0.01,-1.62,-3.75,4.87,-1.02,9.65,1.39,0.64,-0.16,-0.26,0.71,430065
9,-0.02,0.02,-0.01,-1.62,-3.75,4.87,-0.98,9.61,1.27,0.64,-0.16,-0.26,0.71,431075
10,-0.03,0.00,0.00,-1.62,-3.75,4.87,-0.98,9.61,1.27,0.64,-0.16,-0.26,0.71,432091
11,-0.01,0.01,0.01,-1.62,-3.75,4.87,-0.98,9.61,1.27,0.64,-0.16,-0.26,0.71,433466
12,-0.01,0.01,0.01,-1.62,-3.75,4.87,-0.98,9.65,1.35,0.64,-0.16,-0.26,0.71,433506
13,0.01,0.00,0.00,-1.62,-3.75,4.87,-0.98,9.65,1.35,0.64,-0.16,-0.26,0.71,433523
14,0.01,0.00,0.00,-1.62,-3.75,4.87,-0.98,9.65,1.54,0.64,-0.16,-0.26,0.71,433544
15,0.01,0.00,-0.00,-1.62,-3.75,4.87,-0.98,9.65,1.54,0.64,-0.16,-0.26,0.71,433563
16,0.01,0.00,-0.00,-1.62,-3.75,4.87,-0.95,9.65,1.46,0.64,-0.16,-0.26,0.71,433589
17,-0.01,0.00,0.00,-1.62,-3.75,4.87,-0.95,9.65,1.46,0.64,-0.16,-0.26,0.71,433612
18,-0.01,0.00,0.00,-1.62,-3.75,4.87,-0.98,9.73,1.43,0.64,-0.16,-0.26,0.71,433630
19,-0.01,0.00,0.00,-1.62,-3.75,4.87,-1.02,9.65,1.43,0.64,-0.16,-0.26,0.71,433650
20,0.01,0.01,0.00,-1.62,-3.75,4.87,-1.02,9.65,1.43,0.64,-0.16,-0.26,0.71,433672
21,0.01,0.01,0.00,-1.62,-3.75,4.87,-1.06,9.61,1.46,0.64,-0.16,-0.26,0.71,433696
22,0.02,-0.00,-0.01,-1.62,-3.75,4.87,-1.06,9.61,1.46,0.64,-0.16,-0.26,0.71,433717
