,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.06,-0.13,0.02,-20.56,-11.44,0.81,4.39,8.82,-1.44,0.69,-0.32,0.02,0.65,843674
1,0.06,-0.13,0.02,-20.56,-11.44,0.81,4.59,8.82,-1.48,0.69,-0.32,0.02,0.65,843692
2,0.06,-0.13,0.02,-20.56,-11.44,0.81,4.62,8.93,-1.36,0.69,-0.32,0.02,0.65,843706
3,0.01,0.01,-0.00,-20.56,-11.44,0.81,4.62,8.93,-1.36,0.69,-0.32,0.02,0.65,843911
4,0.01,0.01,-0.00,-20.56,-11.44,0.81,4.43,8.86,-1.44,0.69,-0.32,0.02,0.65,843936
5,0.01,0.01,-0.00,-20.56,-11.44,0.81,4.47,8.86,-1.75,0.69,-0.32,0.02,0.65,843950
6,0.04,-0.13,0.02,-20.56,-11.44,0.81,4.47,8.86,-1.75,0.69,-0.32,0.02,0.65,843966
7,0.04,-0.13,0.02,-20.56,-11.44,0.81,4.62,8.89,-1.59,0.69,-0.32,0.02,0.65,843980
8,-0.01,0.00,0.00,-20.56,-11.44,0.81,4.62,8.89,-1.59,0.69,-0.32,0.02,0.65,843995
9,-0.01,0.00,0.00,-20.56,-11.44,0.81,4.62,8.89,-1.59,0.69,-0.33,0.02,0.65,844009
10,-0.01,0.00,0.00,-20.06,-11.44,-1.50,4.62,8.89,-1.59,0.69,-0.33,0.02,0.65,844024
11,-0.01,0.00,0.00,-20.06,-11.44,-1.50,4.47,8.70,-1.79,0.69,-0.33,0.02,0.65,844038
12,0.03,-0.08,-0.01,-20.06,-11.44,-1.50,4.47,8.70,-1.79,0.69,-0.33,0.02,0.65,845647
13,0.03,-0.08,-0.01,-20.06,-11.44,-1.50,4.47,8.70,-1.79,0.69,-0.33,0.02,0.65,845678
14,0.03,-0.08,-0.01,-20.06,-11.44,-1.50,4.85,8.86,-1.63,0.69,-0.33,0.02,0.65,845697
15,-0.06,0.38,0.03,-20.06,-11.44,-1.50,4.85,8.86,-1.63,0.69,-0.33,0.02,0.65,845712
16,-0.06,0.38,0.03,-20.06,-11.44,-1.50,5.04,9.24,-1.44,0.69,-0.33,0.02,0.65,845730
17,-0.06,0.38,0.03,-20.06,-11.44,-1.50,6.96,10.39,-0.29,0.69,-0.33,0.02,0.65,845749
18,-0.60,1.90,0.31,-20.06,-11.44,-1.50,6.96,10.39,-0.29,0.69,-0.33,0.02,0.65,845763
19,-0.60,1.90,0.31,-20.06,-11.44,-1.50,6.96,10.78,-0.06,0.69,-0.33,0.02,0.65,845789
